Major,Class Name,Class Code,Instructor,Location,Days & Times
Theatre Arts,TA  124 - Global Theatre Histories I,44007,France-Luce Benson,Arts Building 101,Tu 4:00PM - 5:50PM
Theatre Arts,TA  124 - Global Theatre Histories I,44008,France-Luce Benson,Arts Building 101,Tu 6:00PM - 6:50PM
Theatre Arts,TA  124 - Global Theatre Histories I,41373,Jason Heil,Arts Building 101,TuTh 7:00PM - 9:50PM
Theatre Arts,TA  124 - Global Theatre Histories I,41372,Matthew Novotny,Arts Building 101,Sa 10:00AM - 10:50AM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43984,Golnaz Nanbakhsh,Academic Hall 302,We 9:30AM - 11:20AM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43193,Perla Rivas,Academic Hall 310,MoWe 5:30PM - 6:45PM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43201,Mireya Gutierrez-Aguero,Academic Hall 310,TuTh 5:30PM - 6:45PM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43212,Joshua Foronda,Extended Learning Building 304,TuTh 7:30AM - 8:45AM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43218,Juan Carlos Reyna,Extended Learning Building 304,TuTh 5:30PM - 6:45PM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43205,Stephanie Williams,Extended Learning Building 304,MoWeFr 10:30AM - 11:20AM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43220,Nancy diBenedetto,Arts Building 220,TuTh 10:30AM - 11:45AM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,43225,Ozzie Monge,Arts Building 220,TuTh 4:00PM - 5:15PM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,42815,To be Announced,Kellogg Library 1109 - MathLab,Tu 8:00PM - 8:50PM
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,42823,Randy Kasper,Asynchronous Virtual Instr,TBA
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,42824,Randy Kasper,Asynchronous Virtual Instr,TBA
University-Wide Gen Studies,UNIV  180-5B - ST: The First-Year Seminar,42825,Randy Kasper,Asynchronous Virtual Instr,TBA
"Women's,Gendr&SexualityStudies",WGSS  302 - Introduction to Transgender Studies,41569,Mikee Inton-Campbell,University Hall 443,Fr 10:30AM - 1:20PM
